ID,A/B,Dwell A,Dwell B,UD(AB),DU(AB),UU(AB),DD(AB),ID,A/B2,Dwell A2,Dwell B2,UD(AB2),DU(AB2),UU(AB2),DD(AB2)
123597, [t|h],827392.0,695296.0,89856.0,1612544.0,785152.0,917248.0,123597, [i|n],680064.0,480128.0,1239936.0,2400128.0,1720064.0,1920000.0
123597, [t|h],861824.0,1153920.0,264192.0,2279936.0,1418112.0,1126016.0,123597, [i|n],785024.0,795136.0,1570176.0,3150336.0,2365312.0,2355200.0
123597, [t|h],880256.0,540416.0,90112.0,1510784.0,630528.0,970368.0,123597, [i|n],159744.0,759808.0,840192.0,1759744.0,1600000.0,999936.0
123597, [t|h],1075456.0,849536.0,196224.0,2121216.0,1045760.0,1271680.0,123597, [i|n],977152.0,130048.0,1990144.0,3097344.0,2120192.0,2967296.0
123597, [t|h],843520.0,851072.0,156160.0,1850752.0,1007232.0,999680.0,123597, [i|n],1405312.0,937472.0,937216.0,3280000.0,1874688.0,2342528.0
123597, [t|h],738432.0,796416.0,312576.0,1847424.0,1108992.0,1051008.0,123597, [i|n],100096.0,410240.0,2151424.0,2661760.0,2561664.0,2251520.0
123597, [t|h],689920.0,550400.0,339840.0,1580160.0,890240.0,1029760.0,123597, [i|n],1640960.0,905088.0,237440.0,2783488.0,1142528.0,1878400.0
123597, [t|h],792192.0,753920.0,101248.0,1647360.0,855168.0,893440.0,123597, [i|n],530304.0,740096.0,1295232.0,2565632.0,2035328.0,1825536.0
123597, [t|h],635392.0,480256.0,162944.0,1278592.0,643200.0,798336.0,123597, [i|n],546560.0,671744.0,1861248.0,3079552.0,2532992.0,2407808.0
123597, [t|h],628480.0,641152.0,373632.0,1643264.0,1014784.0,1002112.0,123597, [i|n],155648.0,669568.0,648960.0,1474176.0,1318528.0,804608.0
123597, [t|h],874752.0,715776.0,318080.0,1908608.0,1033856.0,1192832.0,123597, [i|n],266112.0,782208.0,560640.0,1608960.0,1342848.0,826752.0
123597, [t|h],810240.0,690304.0,90240.0,1590784.0,780544.0,900480.0,123597, [i|n],220032.0,600064.0,640128.0,1460224.0,1240192.0,860160.0
123597, [t|h],795264.0,400256.0,80000.0,1275520.0,480256.0,875264.0,123597, [i|n],34944.0,846336.0,1974912.0,2856192.0,2821248.0,2009856.0
123597, [t|h],923392.0,796800.0,76672.0,1796864.0,873472.0,1000064.0,123597, [i|n],185088.0,230144.0,815616.0,1230848.0,1045760.0,1000704.0
123597, [t|h],797184.0,469888.0,80512.0,1347584.0,550400.0,877696.0,123597, [i|n],95104.0,471168.0,917632.0,1483904.0,1388800.0,1012736.0
123597, [t|h],937856.0,581120.0,227456.0,1746432.0,808576.0,1165312.0,123597, [i|n],1610624.0,780032.0,80256.0,2470912.0,860288.0,1690880.0
123597, [t|h],641024.0,479488.0,160128.0,1280640.0,639616.0,801152.0,123597, [i|n],860288.0,811904.0,1739008.0,3411200.0,2550912.0,2599296.0
123597, [t|h],866048.0,614656.0,205184.0,1685888.0,819840.0,1071232.0,123597, [i|n],437504.0,683776.0,312448.0,1433728.0,996224.0,749952.0
123597, [t|h],760576.0,569472.0,79872.0,1409920.0,649344.0,840448.0,123597, [i|n],378240.0,534016.0,781696.0,1693952.0,1315712.0,1159936.0
123597, [t|h],950912.0,690048.0,85120.0,1726080.0,775168.0,1036032.0,123597, [i|n],135936.0,515072.0,639488.0,1290496.0,1154560.0,775424.0
123597, [t|h],600576.0,861696.0,421504.0,1883776.0,1283200.0,1022080.0,123597, [i|n],290176.0,395264.0,1045760.0,1731200.0,1441024.0,1335936.0
123597, [t|h],345728.0,799488.0,30976.0,1176192.0,830464.0,376704.0,123597, [i|n],156160.0,925312.0,1002624.0,2084096.0,1927936.0,1158784.0
123597, [t|h],1166080.0,1125760.0,156416.0,2448256.0,1282176.0,1322496.0,123597, [i|n],156288.0,1095808.0,1159040.0,2411136.0,2254848.0,1315328.0
123597, [t|h],1084160.0,671616.0,2647680.0,4403456.0,3319296.0,3731840.0,123597, [i|n],140288.0,415488.0,592640.0,1148416.0,1008128.0,732928.0
123597, [t|h],532352.0,846592.0,156672.0,1535616.0,1003264.0,689024.0,123597, [i|n],160000.0,312448.0,482560.0,955008.0,795008.0,642560.0
123597, [t|h],975360.0,760064.0,75008.0,1810432.0,835072.0,1050368.0,123597, [i|n],430848.0,409984.0,539264.0,1380096.0,949248.0,970112.0
123597, [t|h],775296.0,640256.0,89984.0,1505536.0,730240.0,865280.0,123597, [i|n],1211520.0,1007744.0,1320960.0,3540224.0,2328704.0,2532480.0
123597, [t|h],793344.0,566656.0,265984.0,1625984.0,832640.0,1059328.0,123597, [i|n],702080.0,790272.0,853888.0,2346240.0,1644160.0,1555968.0
123597, [t|h],879744.0,625152.0,156160.0,1661056.0,781312.0,1035904.0,123597, [i|n],79744.0,652800.0,552704.0,1285248.0,1205504.0,632448.0
123597, [t|h],1081600.0,860160.0,522368.0,2464128.0,1382528.0,1603968.0,123597, [i|n],1310208.0,1274368.0,99968.0,2684544.0,1374336.0,1410176.0
123597, [t|h],346368.0,888704.0,1275648.0,2510720.0,2164352.0,1622016.0,123597, [i|n],146560.0,812288.0,878208.0,1837056.0,1690496.0,1024768.0
123597, [t|h],1185152.0,800128.0,99968.0,2085248.0,900096.0,1285120.0,123597, [i|n],130048.0,930048.0,730112.0,1790208.0,1660160.0,860160.0
123597, [t|h],670848.0,611072.0,130176.0,1412096.0,741248.0,801024.0,123597, [i|n],156288.0,340224.0,692992.0,1189504.0,1033216.0,849280.0
123597, [t|h],900096.0,795008.0,75008.0,1770112.0,870016.0,975104.0,123597, [i|n],688768.0,856064.0,1283072.0,2827904.0,2139136.0,1971840.0
123597, [t|h],1123968.0,791424.0,79872.0,1995264.0,871296.0,1203840.0,123597, [i|n],1190144.0,914944.0,300160.0,2405248.0,1215104.0,1490304.0
123597, [t|h],1112192.0,987776.0,81664.0,2181632.0,1069440.0,1193856.0,123597, [i|n],660096.0,715136.0,1095040.0,2470272.0,1810176.0,1755136.0
123597, [t|h],892032.0,670848.0,85376.0,1648256.0,756224.0,977408.0,123597, [i|n],895104.0,860160.0,1175168.0,2930432.0,2035328.0,2070272.0
123597, [t|h],847616.0,625152.0,694144.0,2166912.0,1319296.0,1541760.0,123597, [i|n],950144.0,145024.0,4395520.0,5490688.0,4540544.0,5345664.0
123597, [t|h],651008.0,1022976.0,260480.0,1934464.0,1283456.0,911488.0,123597, [i|n],700032.0,249856.0,1445760.0,2395648.0,1695616.0,2145792.0
123597, [t|h],649088.0,1011712.0,312576.0,1973376.0,1324288.0,961664.0,123597, [i|n],875136.0,695040.0,1455232.0,3025408.0,2150272.0,2330368.0
123597, [t|h],683392.0,1166592.0,472448.0,2322432.0,1639040.0,1155840.0,123597, [i|n],680064.0,680064.0,1319808.0,2679936.0,1999872.0,1999872.0
123597, [t|h],736128.0,745856.0,165248.0,1647232.0,911104.0,901376.0,123597, [i|n],338560.0,361472.0,1472512.0,2172544.0,1833984.0,1811072.0
123597, [t|h],805248.0,749952.0,200064.0,1755264.0,950016.0,1005312.0,123597, [i|n],559872.0,559872.0,1441792.0,2561536.0,2001664.0,2001664.0
123597, [t|h],938624.0,624384.0,155648.0,1718656.0,780032.0,1094272.0,123597, [i|n],640128.0,700032.0,1670016.0,3010176.0,2370048.0,2310144.0
123597, [t|h],650112.0,900224.0,89984.0,1640320.0,990208.0,740096.0,123597, [i|n],1125248.0,590080.0,3310336.0,5025664.0,3900416.0,4435584.0
123597, [t|h],800640.0,643712.0,320384.0,1764736.0,964096.0,1121024.0,123597, [i|n],320128.0,950144.0,10580608.0,11850880.0,11530752.0,10900736.0
123597, [t|h],977280.0,1020800.0,190464.0,2188544.0,1211264.0,1167744.0,123597, [i|n],130048.0,561280.0,859904.0,1551232.0,1421184.0,989952.0
123597, [t|h],841856.0,689152.0,311424.0,1842432.0,1000576.0,1153280.0,123597, [i|n],352896.0,566400.0,1188864.0,2108160.0,1755264.0,1541760.0
123597, [t|h],756096.0,660992.0,370048.0,1787136.0,1031040.0,1126144.0,123597, [i|n],1657472.0,877184.0,1850752.0,4385408.0,2727936.0,3508224.0
123597, [t|h],977536.0,790016.0,232832.0,2000384.0,1022848.0,1210368.0,123597, [i|n],15104.0,156288.0,1159168.0,1330560.0,1315456.0,1174272.0
123597, [t|h],620544.0,820608.0,129699712.0,131140864.0,130520320.0,130320256.0,123597, [i|n],312832.0,536832.0,841600.0,1691264.0,1378432.0,1154432.0
123597, [t|h],770048.0,724992.0,80128.0,1575168.0,805120.0,850176.0,123597, [i|n],134912.0,400000.0,630144.0,1165056.0,1030144.0,765056.0
123597, [t|h],720256.0,750336.0,80128.0,1550720.0,830464.0,800384.0,123597, [i|n],250368.0,415104.0,981632.0,1647104.0,1396736.0,1232000.0
123597, [t|h],800256.0,400128.0,80128.0,1280512.0,480256.0,880384.0,123597, [i|n],220928.0,532992.0,625536.0,1379456.0,1158528.0,846464.0
123597, [t|h],640384.0,475136.0,479872.0,1595392.0,955008.0,1120256.0,123597, [i|n],695168.0,748288.0,1250304.0,2693760.0,1998592.0,1945472.0
123597, [t|h],1157760.0,639872.0,513280.0,2310912.0,1153152.0,1671040.0,123597, [i|n],785152.0,910208.0,1326720.0,3022080.0,2236928.0,2111872.0
123597, [t|h],655104.0,796032.0,480768.0,1931904.0,1276800.0,1135872.0,123597, [i|n],140800.0,850048.0,840064.0,1830912.0,1690112.0,980864.0
123597, [t|h],912128.0,796928.0,334720.0,2043776.0,1131648.0,1246848.0,123597, [i|n],288256.0,587648.0,1055360.0,1931264.0,1643008.0,1343616.0
123597, [t|h],1005056.0,845184.0,215040.0,2065280.0,1060224.0,1220096.0,123597, [i|n],156160.0,533888.0,1001600.0,1691648.0,1535488.0,1157760.0
123597, [t|h],743168.0,845056.0,435840.0,2024064.0,1280896.0,1179008.0,123597, [i|n],155392.0,420224.0,860544.0,1436160.0,1280768.0,1015936.0
123597, [t|h],1215232.0,830208.0,171520.0,2216960.0,1001728.0,1386752.0,123597, [i|n],155904.0,312192.0,532480.0,1000576.0,844672.0,688384.0
123597, [t|h],641920.0,480128.0,320000.0,1442048.0,800128.0,961920.0,123597, [i|n],319872.0,502400.0,685568.0,1507840.0,1187968.0,1005440.0
123597, [t|h],812416.0,690176.0,164480.0,1667072.0,854656.0,976896.0,123597, [i|n],910080.0,649984.0,1440128.0,3000192.0,2090112.0,2350208.0
123597, [t|h],825088.0,560000.0,390016.0,1775104.0,950016.0,1215104.0,123597, [i|n],560384.0,679296.0,1501184.0,2740864.0,2180480.0,2061568.0
123597, [t|h],875136.0,740224.0,410368.0,2025728.0,1150592.0,1285504.0,123597, [i|n],851328.0,531328.0,312576.0,1695232.0,843904.0,1163904.0
123597, [t|h],752128.0,645248.0,6228864.0,7626240.0,6874112.0,6980992.0,123597, [i|n],312576.0,534016.0,1158912.0,2005504.0,1692928.0,1471488.0
123597, [t|h],1095040.0,866304.0,40064.0,2001408.0,906368.0,1135104.0,123597, [i|n],220160.0,612352.0,1683968.0,2516480.0,2296320.0,1904128.0
123597, [t|h],960256.0,760576.0,119936.0,1840768.0,880512.0,1080192.0,123597, [i|n],1411840.0,1008256.0,156288.0,2576384.0,1164544.0,1568128.0
123597, [t|h],904320.0,579968.0,71424.0,1555712.0,651392.0,975744.0,123597, [i|n],1249408.0,1093760.0,156160.0,2499328.0,1249920.0,1405568.0
123597, [t|h],995072.0,625152.0,290048.0,1910272.0,915200.0,1285120.0,123597, [i|n],604416.0,376960.0,884224.0,1865600.0,1261184.0,1488640.0
123597, [t|h],846080.0,845952.0,156160.0,1848192.0,1002112.0,1002240.0,123597, [i|n],156288.0,689664.0,1627520.0,2473472.0,2317184.0,1783808.0
123597, [t|h],1324032.0,1120128.0,90240.0,2534400.0,1210368.0,1414272.0,123597, [i|n],156032.0,845056.0,1640576.0,2641664.0,2485632.0,1796608.0
123597, [t|h],759296.0,625408.0,1536000.0,2920704.0,2161408.0,2295296.0,123597, [i|n],130304.0,1086720.0,949504.0,2166528.0,2036224.0,1079808.0
123597, [t|h],469120.0,469120.0,1684864.0,2623104.0,2153984.0,2153984.0,123597, [i|n],1170176.0,1030016.0,310144.0,2510336.0,1340160.0,1480320.0
123597, [t|h],973440.0,543360.0,204800.0,1721600.0,748160.0,1178240.0,123597, [i|n],312576.0,156160.0,1536640.0,2005376.0,1692800.0,1849216.0
123597, [t|h],645632.0,480128.0,155008.0,1280768.0,635136.0,800640.0,123597, [i|n],207872.0,40064.0,3396864.0,3644800.0,3436928.0,3604736.0
123597, [t|h],1063168.0,670208.0,289792.0,2023168.0,960000.0,1352960.0,123597, [i|n],750208.0,755072.0,1106816.0,2612096.0,1861888.0,1857024.0
123597, [t|h],312192.0,846976.0,689664.0,1848832.0,1536640.0,1001856.0,123597, [i|n],903296.0,1025152.0,1390976.0,3319424.0,2416128.0,2294272.0
123597, [t|h],800000.0,640128.0,160000.0,1600128.0,800128.0,960000.0,123597, [i|n],211456.0,528768.0,786688.0,1526912.0,1315456.0,998144.0
123597, [t|h],986752.0,520064.0,110080.0,1616896.0,630144.0,1096832.0,123597, [i|n],1271808.0,795136.0,410112.0,2477056.0,1205248.0,1681920.0
123597, [t|h],444928.0,840960.0,1000704.0,2286592.0,1841664.0,1445632.0,123597, [i|n],503424.0,625024.0,186368.0,1314816.0,811392.0,689792.0
123597, [t|h],910720.0,475520.0,263680.0,1649920.0,739200.0,1174400.0,123597, [i|n],60032.0,751360.0,626560.0,1437952.0,1377920.0,686592.0
123597, [t|h],995072.0,1270144.0,84992.0,2350208.0,1355136.0,1080064.0,123597, [i|n],1305344.0,1070848.0,139904.0,2516096.0,1210752.0,1445248.0
123597, [t|h],800128.0,649856.0,80000.0,1529984.0,729856.0,880128.0,123597, [i|n],425088.0,945152.0,108032.0,1478272.0,1053184.0,533120.0
123597, [t|h],1020160.0,1130112.0,84992.0,2235264.0,1215104.0,1105152.0,123597, [i|n],208128.0,987008.0,1488768.0,2683904.0,2475776.0,1696896.0
123597, [t|h],1275520.0,84608.0,80128.0,1440256.0,164736.0,1355648.0,123597, [i|n],204544.0,370176.0,972288.0,1547008.0,1342464.0,1176832.0
123597, [t|h],1000320.0,841472.0,280064.0,2121856.0,1121536.0,1280384.0,123597, [i|n],156160.0,378240.0,842880.0,1377280.0,1221120.0,999040.0
123597, [t|h],650496.0,880000.0,209792.0,1740288.0,1089792.0,860288.0,123597, [i|n],130048.0,710016.0,10820608.0,11660672.0,11530624.0,10950656.0
123597, [t|h],980096.0,670080.0,595072.0,2245248.0,1265152.0,1575168.0,123597, [i|n],170112.0,740480.0,1225856.0,2136448.0,1966336.0,1395968.0
123597, [t|h],660096.0,585088.0,349952.0,1595136.0,935040.0,1010048.0,123597, [i|n],879488.0,816000.0,1420800.0,3116288.0,2236800.0,2300288.0
123597, [t|h],690048.0,651008.0,100224.0,1441280.0,751232.0,790272.0,123597, [i|n],312704.0,456448.0,784128.0,1553280.0,1240576.0,1096832.0
123597, [t|h],870144.0,640128.0,150016.0,1660288.0,790144.0,1020160.0,123597, [i|n],765056.0,745856.0,951168.0,2462080.0,1697024.0,1716224.0
123597, [t|h],720512.0,650240.0,199296.0,1570048.0,849536.0,919808.0,123597, [i|n],90240.0,1172096.0,679680.0,1942016.0,1851776.0,769920.0
123597, [t|h],791168.0,776832.0,156288.0,1724288.0,933120.0,947456.0,123597, [i|n],160000.0,600064.0,720000.0,1480064.0,1320064.0,880000.0
123597, [t|h],1015552.0,710144.0,307712.0,2033408.0,1017856.0,1323264.0,123597, [i|n],130176.0,365056.0,1367680.0,1862912.0,1732736.0,1497856.0
123597, [t|h],811136.0,850688.0,300288.0,1962112.0,1150976.0,1111424.0,123597, [i|n],305280.0,20096.0,955520.0,1280896.0,975616.0,1260800.0
123597, [t|h],1080064.0,759936.0,80000.0,1920000.0,839936.0,1160064.0,123597, [i|n],705536.0,730496.0,555264.0,1991296.0,1285760.0,1260800.0
123597, [t|h],829952.0,689792.0,300160.0,1819904.0,989952.0,1130112.0,123597, [i|n],468992.0,201216.0,1315456.0,1985664.0,1516672.0,1784448.0
123597, [t|h],944128.0,646912.0,7626880.0,9217920.0,8273792.0,8571008.0,123597, [i|n],1332864.0,703488.0,1139072.0,3175424.0,1842560.0,2471936.0
123597, [t|h],312576.0,156416.0,2694016.0,3163008.0,2850432.0,3006592.0,123597, [i|n],129920.0,329728.0,620416.0,1080064.0,950144.0,750336.0
123597, [t|h],729856.0,709632.0,100608.0,1540096.0,810240.0,830464.0,123597, [i|n],265216.0,630400.0,1090688.0,1986304.0,1721088.0,1355904.0
123597, [t|h],700032.0,669952.0,230144.0,1600128.0,900096.0,930176.0,123597, [i|n],810368.0,750080.0,3859712.0,5420160.0,4609792.0,4670080.0
123597, [t|h],948224.0,683392.0,80256.0,1711872.0,763648.0,1028480.0,123597, [i|n],210176.0,540032.0,728832.0,1479040.0,1268864.0,939008.0
123597, [t|h],720128.0,810112.0,175104.0,1705344.0,985216.0,895232.0,123597, [i|n],1239680.0,1115392.0,89984.0,2445056.0,1205376.0,1329664.0
123597, [t|h],815232.0,610176.0,85120.0,1510528.0,695296.0,900352.0,123597, [i|n],781568.0,1004544.0,1845632.0,3631744.0,2850176.0,2627200.0
123597, [t|h],875136.0,850176.0,119936.0,1845248.0,970112.0,995072.0,123597, [i|n],156288.0,454912.0,636928.0,1248128.0,1091840.0,793216.0
123597, [t|h],985472.0,725376.0,3510272.0,5221120.0,4235648.0,4495744.0,123597, [i|n],314624.0,517248.0,680704.0,1512576.0,1197952.0,995328.0
123597, [t|h],910208.0,724352.0,75264.0,1709824.0,799616.0,985472.0,123597, [i|n],1063936.0,792704.0,914688.0,2771328.0,1707392.0,1978624.0
123597, [t|h],1385216.0,1005056.0,805120.0,3195392.0,1810176.0,2190336.0,123597, [i|n],134912.0,365952.0,704512.0,1205376.0,1070464.0,839424.0
123597, [t|h],835072.0,564992.0,185088.0,1585152.0,750080.0,1020160.0,123597, [i|n],150016.0,890624.0,1130752.0,2171392.0,2021376.0,1280768.0
123597, [t|h],970112.0,720000.0,530048.0,2220160.0,1250048.0,1500160.0,123597, [i|n],140032.0,360064.0,790016.0,1290112.0,1150080.0,930048.0
123597, [t|h],641408.0,640256.0,160000.0,1441664.0,800256.0,801408.0,123597, [i|n],470656.0,463360.0,312448.0,1246464.0,775808.0,783104.0
123597, [t|h],1120000.0,790016.0,80000.0,1990016.0,870016.0,1200000.0,123597, [i|n],312576.0,625152.0,377472.0,1315200.0,1002624.0,690048.0
123597, [t|h],969984.0,605056.0,344960.0,1920000.0,950016.0,1314944.0,123597, [i|n],312576.0,312576.0,2130816.0,2755968.0,2443392.0,2443392.0
123597, [t|h],866944.0,762112.0,156288.0,1785344.0,918400.0,1023232.0,123597, [i|n],137600.0,454528.0,1278976.0,1871104.0,1733504.0,1416576.0
123597, [t|h],480000.0,640128.0,160128.0,1280256.0,800256.0,640128.0,123597, [i|n],832128.0,734080.0,1547520.0,3113728.0,2281600.0,2379648.0
123597, [t|h],770304.0,685056.0,80000.0,1535360.0,765056.0,850304.0,123597, [i|n],953344.0,665088.0,9705728.0,11324160.0,10370816.0,10659072.0
123597, [t|h],531712.0,1359232.0,1078656.0,2969600.0,2437888.0,1610368.0,123597, [i|n],156288.0,468352.0,469760.0,1094400.0,938112.0,626048.0
123597, [t|h],870912.0,746752.0,80768.0,1698432.0,827520.0,951680.0,123597, [i|n],252928.0,605184.0,586368.0,1444480.0,1191552.0,839296.0
123597, [t|h],1041280.0,927488.0,171264.0,2140032.0,1098752.0,1212544.0,123597, [i|n],513152.0,695168.0,1361792.0,2570112.0,2056960.0,1874944.0
123597, [t|h],716928.0,685568.0,297728.0,1700224.0,983296.0,1014656.0,123597, [i|n],1005184.0,800128.0,1160320.0,2965632.0,1960448.0,2165504.0
123597, [t|h],960128.0,640000.0,160000.0,1760128.0,800000.0,1120128.0,123597, [i|n],25728.0,703360.0,601344.0,1330432.0,1304704.0,627072.0
123597, [t|h],338816.0,640896.0,519424.0,1499136.0,1160320.0,858240.0,123597, [i|n],217600.0,743296.0,615808.0,1576704.0,1359104.0,833408.0
123597, [t|h],1160192.0,1280128.0,4005504.0,6445824.0,5285632.0,5165696.0,123597, [i|n],935936.0,134912.0,1550592.0,2621440.0,1685504.0,2486528.0
123597, [t|h],845568.0,966784.0,377344.0,2189696.0,1344128.0,1222912.0,123597, [i|n],294272.0,840320.0,2259328.0,3393920.0,3099648.0,2553600.0
123597, [t|h],920064.0,360064.0,139904.0,1420032.0,499968.0,1059968.0,123597, [i|n],1519872.0,781696.0,1002112.0,3303680.0,1783808.0,2521984.0
123597, [t|h],760064.0,770048.0,210048.0,1740160.0,980096.0,970112.0,123597, [i|n],132992.0,156288.0,2022528.0,2311808.0,2178816.0,2155520.0
123597, [t|h],865280.0,644992.0,265088.0,1775360.0,910080.0,1130368.0,123597, [i|n],925952.0,640256.0,79616.0,1645824.0,719872.0,1005568.0
123597, [t|h],585984.0,702080.0,467968.0,1756032.0,1170048.0,1053952.0,123597, [i|n],1321216.0,607744.0,1309056.0,3238016.0,1916800.0,2630272.0
123597, [t|h],960128.0,555136.0,80000.0,1595264.0,635136.0,1040128.0,123597, [i|n],304128.0,499200.0,783488.0,1586816.0,1282688.0,1087616.0
123597, [t|h],927872.0,628864.0,80128.0,1636864.0,708992.0,1008000.0,123597, [i|n],625024.0,937600.0,2968960.0,4531584.0,3906560.0,3593984.0
123597, [t|h],1090304.0,630144.0,90112.0,1810560.0,720256.0,1180416.0,123597, [i|n],155648.0,625280.0,468736.0,1249664.0,1094016.0,624384.0
123597, [t|h],970112.0,645120.0,195072.0,1810304.0,840192.0,1165184.0,123597, [i|n],565120.0,605056.0,1310080.0,2480256.0,1915136.0,1875200.0
123597, [t|h],965376.0,570112.0,140032.0,1675520.0,710144.0,1105408.0,123597, [i|n],937344.0,962944.0,781440.0,2681728.0,1744384.0,1718784.0
123597, [t|h],1069952.0,732032.0,89984.0,1891968.0,822016.0,1159936.0,123597, [i|n],2225280.0,1346944.0,639104.0,4211328.0,1986048.0,2864384.0
123597, [t|h],1393664.0,723200.0,218368.0,2335232.0,941568.0,1612032.0,123597, [i|n],2160384.0,916736.0,4464768.0,7541888.0,5381504.0,6625152.0
123597, [t|h],815488.0,930048.0,923904.0,2669440.0,1853952.0,1739392.0,123597, [i|n],1080192.0,795136.0,7296128.0,9171456.0,8091264.0,8376320.0
123597, [t|h],1002368.0,689408.0,156288.0,1848064.0,845696.0,1158656.0,123597, [i|n],230144.0,520320.0,500352.0,1250816.0,1020672.0,730496.0
123597, [t|h],701952.0,735232.0,110080.0,1547264.0,845312.0,812032.0,123597, [i|n],156160.0,1158400.0,1692032.0,3006592.0,2850432.0,1848192.0
123597, [t|h],947328.0,549248.0,240768.0,1737344.0,790016.0,1188096.0,123597, [i|n],140160.0,130304.0,1594496.0,1864960.0,1724800.0,1734656.0
123597, [t|h],983424.0,657152.0,157312.0,1797888.0,814464.0,1140736.0,123597, [i|n],769280.0,881280.0,680832.0,2331392.0,1562112.0,1450112.0
123597, [t|h],800128.0,625152.0,150016.0,1575296.0,775168.0,950144.0,123597, [i|n],781696.0,624640.0,1249792.0,2656128.0,1874432.0,2031488.0
123597, [t|h],1040128.0,760192.0,99968.0,1900288.0,860160.0,1140096.0,123597, [i|n],1171456.0,312960.0,1523072.0,3007488.0,1836032.0,2694528.0
123597, [t|h],1080064.0,600064.0,109952.0,1790080.0,710016.0,1190016.0,123597, [i|n],50176.0,276096.0,1630592.0,1956864.0,1906688.0,1680768.0
123597, [t|h],79360.0,670976.0,455552.0,1205888.0,1126528.0,534912.0,123597, [i|n],156416.0,221056.0,1628032.0,2005504.0,1849088.0,1784448.0
123597, [t|h],838912.0,685952.0,156544.0,1681408.0,842496.0,995456.0,123597, [i|n],781312.0,846336.0,999936.0,2627584.0,1846272.0,1781248.0
123597, [t|h],979968.0,820864.0,130048.0,1930880.0,950912.0,1110016.0,123597, [i|n],145024.0,730112.0,615040.0,1490176.0,1345152.0,760064.0
123597, [t|h],160000.0,240000.0,2480128.0,2880128.0,2720128.0,2640128.0,123597, [i|n],186368.0,493696.0,1505152.0,2185216.0,1998848.0,1691520.0
123597, [t|h],937088.0,467968.0,157056.0,1562112.0,625024.0,1094144.0,123597, [i|n],250112.0,800256.0,1160704.0,2211072.0,1960960.0,1410816.0
123597, [t|h],822528.0,760192.0,89856.0,1672576.0,850048.0,912384.0,123597, [i|n],680320.0,689920.0,1321088.0,2691328.0,2011008.0,2001408.0
123597, [t|h],1210112.0,860160.0,179968.0,2250240.0,1040128.0,1390080.0,123597, [i|n],230144.0,680192.0,600064.0,1510400.0,1280256.0,830208.0
123597, [t|h],533120.0,337408.0,1820032.0,2690560.0,2157440.0,2353152.0,123597, [i|n],60032.0,73600.0,1818880.0,1952512.0,1892480.0,1878912.0
123597, [t|h],575872.0,40704.0,2333696.0,2950272.0,2374400.0,2909568.0,123597, [i|n],660096.0,1097344.0,258048.0,2015488.0,1355392.0,918144.0
123597, [t|h],799104.0,319104.0,161024.0,1279232.0,480128.0,960128.0,123597, [i|n],290176.0,690432.0,1182080.0,2162688.0,1872512.0,1472256.0
123597, [t|h],950016.0,734208.0,180992.0,1865216.0,915200.0,1131008.0,123597, [i|n],845184.0,878464.0,846592.0,2570240.0,1725056.0,1691776.0
123597, [t|h],545664.0,642560.0,28160.0,1216384.0,670720.0,573824.0,123597, [i|n],624640.0,156160.0,1222912.0,2003712.0,1379072.0,1847552.0
123597, [t|h],1008128.0,890240.0,180480.0,2078848.0,1070720.0,1188608.0,123597, [i|n],55040.0,605312.0,709376.0,1369728.0,1314688.0,764416.0
123597, [t|h],898560.0,769280.0,182784.0,1850624.0,952064.0,1081344.0,123597, [i|n],689920.0,611456.0,1518464.0,2819840.0,2129920.0,2208384.0
123597, [t|h],799104.0,640256.0,160000.0,1599360.0,800256.0,959104.0,123597, [i|n],174976.0,660096.0,855040.0,1690112.0,1515136.0,1030016.0
123597, [t|h],237312.0,568320.0,526592.0,1332224.0,1094912.0,763904.0,123597, [i|n],40064.0,360192.0,1601792.0,2002048.0,1961984.0,1641856.0
123597, [t|h],840192.0,695040.0,84992.0,1620224.0,780032.0,925184.0,123597, [i|n],1135104.0,1015296.0,765184.0,2915584.0,1780480.0,1900288.0
123597, [t|h],455040.0,775040.0,395136.0,1625216.0,1170176.0,850176.0,123597, [i|n],150144.0,915072.0,595072.0,1660288.0,1510144.0,745216.0
123597, [t|h],423936.0,818432.0,878080.0,2120448.0,1696512.0,1302016.0,123597, [i|n],678528.0,705664.0,1740160.0,3124352.0,2445824.0,2418688.0
123597, [t|h],811136.0,841344.0,377088.0,2029568.0,1218432.0,1188224.0,123597, [i|n],625280.0,525056.0,1705216.0,2855552.0,2230272.0,2330496.0
123597, [t|h],1237376.0,541312.0,300800.0,2079488.0,842112.0,1538176.0,123597, [i|n],188544.0,650112.0,844928.0,1683584.0,1495040.0,1033472.0
123597, [t|h],860288.0,690560.0,60032.0,1610880.0,750592.0,920320.0,123597, [i|n],2078464.0,204928.0,120064.0,2403456.0,324992.0,2198528.0
123597, [t|h],1088512.0,1022720.0,70144.0,2181376.0,1092864.0,1158656.0,123597, [i|n],377600.0,312576.0,845056.0,1535232.0,1157632.0,1222656.0
123597, [t|h],1048576.0,725120.0,574720.0,2348416.0,1299840.0,1623296.0,123597, [i|n],156032.0,284160.0,1396224.0,1836416.0,1680384.0,1552256.0
123597, [t|h],865024.0,575104.0,75008.0,1515136.0,650112.0,940032.0,123597, [i|n],194944.0,605184.0,1030144.0,1830272.0,1635328.0,1225088.0
