ID,A/B,Dwell A,Dwell B,UD(AB),DU(AB),UU(AB),DD(AB),A/B2,Dwell A2,Dwell B2,UD(AB2),DU(AB2),UU(AB2),DD(AB2),A/B3,Dwell A3,Dwell B3,UD(AB3),DU(AB3),UU(AB3),DD(AB3)
123597, [a|c],674304.0,955648.0,772608.0,2402560.0,1728256.0,1446912.0, [e|a],1555072.0,315136.0,1690240.0,3560448.0,2005376.0,3245312.0, [h|e],156160.0,156288.0,379392.0,691840.0,535680.0,535552.0
123597, [a|c],1280896.0,1142784.0,205056.0,2628736.0,1347840.0,1485952.0, [e|a],1131648.0,210048.0,389120.0,1730816.0,599168.0,1520768.0, [h|e],729856.0,640512.0,158592.0,1528960.0,799104.0,888448.0
123597, [a|c],793216.0,1677312.0,835712.0,3306240.0,2513024.0,1628928.0, [e|a],1510144.0,139776.0,1460480.0,3110400.0,1600256.0,2970624.0, [h|e],169600.0,1004544.0,565760.0,1739904.0,1570304.0,735360.0
123597, [a|c],1043712.0,563072.0,801920.0,2408704.0,1364992.0,1845632.0, [e|a],970112.0,260096.0,155008.0,1385216.0,415104.0,1125120.0, [h|e],844416.0,1115136.0,130176.0,2089728.0,1245312.0,974592.0
123597, [a|c],470144.0,447104.0,937600.0,1854848.0,1384704.0,1407744.0, [e|a],312448.0,1001984.0,2161536.0,3475968.0,3163520.0,2473984.0, [h|e],134912.0,1025152.0,955136.0,2115200.0,1980288.0,1090048.0
123597, [a|c],144896.0,310016.0,1370112.0,1825024.0,1680128.0,1515008.0, [e|a],260096.0,244992.0,960128.0,1465216.0,1205120.0,1220224.0, [h|e],200064.0,145152.0,565120.0,910336.0,710272.0,765184.0
123597, [a|c],1487872.0,800256.0,77952.0,2366080.0,878208.0,1565824.0, [e|a],1419904.0,1110016.0,100096.0,2630016.0,1210112.0,1520000.0, [h|e],980096.0,1103744.0,328192.0,2412032.0,1431936.0,1308288.0
123597, [a|c],649984.0,370048.0,1355264.0,2375296.0,1725312.0,2005248.0, [e|a],1304832.0,145024.0,1492992.0,2942848.0,1638016.0,2797824.0, [h|e],1074304.0,906496.0,312704.0,2293504.0,1219200.0,1387008.0
123597, [a|c],199936.0,1324160.0,1929856.0,3453952.0,3254016.0,2129792.0, [e|a],401664.0,708224.0,1833600.0,2943488.0,2541824.0,2235264.0, [h|e],561536.0,480000.0,480128.0,1521664.0,960128.0,1041664.0
123597, [a|c],1432832.0,1159936.0,80000.0,2672768.0,1239936.0,1512832.0, [e|a],331520.0,1001472.0,1517056.0,2850048.0,2518528.0,1848576.0, [h|e],657152.0,808960.0,42112.0,1508224.0,851072.0,699264.0
123597, [a|c],1488000.0,588032.0,780032.0,2856064.0,1368064.0,2268032.0, [e|a],1023872.0,411008.0,2259584.0,3694464.0,2670592.0,3283456.0, [h|e],156160.0,156288.0,680576.0,993024.0,836864.0,836736.0
123597, [a|c],330880.0,1163392.0,4004992.0,5499264.0,5168384.0,4335872.0, [e|a],767616.0,1606016.0,1266432.0,3640064.0,2872448.0,2034048.0, [h|e],1005056.0,985216.0,750080.0,2740352.0,1735296.0,1755136.0
123597, [a|c],1170176.0,1255168.0,1345152.0,3770496.0,2600320.0,2515328.0, [e|a],1244160.0,1229952.0,3814912.0,6289024.0,5044864.0,5059072.0, [h|e],995968.0,780928.0,15104.0,1792000.0,796032.0,1011072.0
123597, [a|c],435072.0,1670272.0,1995264.0,4100608.0,3665536.0,2430336.0, [e|a],705152.0,204800.0,200192.0,1110144.0,404992.0,905344.0, [h|e],895104.0,410112.0,189952.0,1495168.0,600064.0,1085056.0
123597, [a|c],936320.0,1093120.0,5000704.0,7030144.0,6093824.0,5937024.0, [e|a],450048.0,158592.0,1220864.0,1829504.0,1379456.0,1670912.0, [h|e],915968.0,1011456.0,249472.0,2176896.0,1260928.0,1165440.0
123597, [a|c],1555200.0,873088.0,1283840.0,3712128.0,2156928.0,2839040.0, [e|a],818688.0,898560.0,2232064.0,3949312.0,3130624.0,3050752.0, [h|e],906368.0,962048.0,500352.0,2368768.0,1462400.0,1406720.0
123597, [a|c],772864.0,312448.0,1002752.0,2088064.0,1315200.0,1775616.0, [e|a],430080.0,150016.0,920320.0,1500416.0,1070336.0,1350400.0, [h|e],567552.0,699264.0,141056.0,1407872.0,840320.0,708608.0
123597, [a|c],915968.0,546176.0,612352.0,2074496.0,1158528.0,1528320.0, [e|a],1281024.0,936960.0,269568.0,2487552.0,1206528.0,1550592.0, [h|e],270208.0,960128.0,1080192.0,2310528.0,2040320.0,1350400.0
123597, [a|c],156288.0,439296.0,1000448.0,1596032.0,1439744.0,1156736.0, [e|a],468480.0,1058304.0,1480576.0,3007360.0,2538880.0,1949056.0, [h|e],880000.0,1120128.0,360064.0,2360192.0,1480192.0,1240064.0
123597, [a|c],712192.0,1051136.0,1232896.0,2996224.0,2284032.0,1945088.0, [e|a],290048.0,194944.0,630144.0,1115136.0,825088.0,920192.0, [h|e],515072.0,805120.0,380032.0,1700224.0,1185152.0,895104.0
123597, [a|c],1160192.0,855040.0,925184.0,2940416.0,1780224.0,2085376.0, [e|a],575104.0,135040.0,740096.0,1450240.0,875136.0,1315200.0, [h|e],29952.0,140160.0,971008.0,1141120.0,1111168.0,1000960.0
123597, [a|c],1200128.0,1120000.0,880000.0,3200128.0,2000000.0,2080128.0, [e|a],420224.0,339456.0,666496.0,1426176.0,1005952.0,1086720.0, [h|e],313984.0,331136.0,192000.0,837120.0,523136.0,505984.0
123597, [a|c],233984.0,137472.0,1558912.0,1930368.0,1696384.0,1792896.0, [e|a],315008.0,150016.0,4825600.0,5290624.0,4975616.0,5140608.0, [h|e],829312.0,783872.0,455168.0,2068352.0,1239040.0,1284480.0
123597, [a|c],845952.0,844800.0,832000.0,2522752.0,1676800.0,1677952.0, [e|a],156288.0,595968.0,625024.0,1377280.0,1220992.0,781312.0, [h|e],154880.0,497792.0,331776.0,984448.0,829568.0,486656.0
123597, [a|c],1112576.0,1045376.0,1712768.0,3870720.0,2758144.0,2825344.0, [e|a],1570048.0,890112.0,695296.0,3155456.0,1585408.0,2265344.0, [h|e],150016.0,505088.0,2035584.0,2690688.0,2540672.0,2185600.0
123597, [a|c],1568256.0,1036544.0,4620544.0,7225344.0,5657088.0,6188800.0, [e|a],395520.0,1099264.0,12450560.0,13945344.0,13549824.0,12846080.0, [h|e],690048.0,630144.0,94976.0,1415168.0,725120.0,785024.0
123597, [a|c],119936.0,1959936.0,2120192.0,4200064.0,4080128.0,2240128.0, [e|a],1788928.0,156288.0,2343552.0,4288768.0,2499840.0,4132480.0, [h|e],860032.0,745088.0,240000.0,1845120.0,985088.0,1100032.0
123597, [a|c],604544.0,746112.0,1298688.0,2649344.0,2044800.0,1903232.0, [e|a],950144.0,140032.0,485120.0,1575296.0,625152.0,1435264.0, [h|e],1054592.0,1081600.0,313728.0,2449920.0,1395328.0,1368320.0
140132, [a|c],1406464.0,625792.0,468864.0,2501120.0,1094656.0,1875328.0, [e|a],468608.0,312192.0,156288.0,937088.0,468480.0,624896.0, [h|e],313088.0,468480.0,312320.0,1093888.0,780800.0,625408.0
140132, [a|c],465024.0,1087232.0,5638784.0,7191040.0,6726016.0,6103808.0, [e|a],530048.0,110208.0,411776.0,1052032.0,521984.0,941824.0, [h|e],178304.0,323840.0,351360.0,853504.0,675200.0,529664.0
140132, [a|c],1249408.0,937856.0,781568.0,2968832.0,1719424.0,2030976.0, [e|a],312064.0,343808.0,781184.0,1437056.0,1124992.0,1093248.0, [h|e],1093504.0,1093760.0,468864.0,2656128.0,1562624.0,1562368.0
140132, [a|c],155776.0,890624.0,1562752.0,2609152.0,2453376.0,1718528.0, [e|a],312064.0,312704.0,1250048.0,1874816.0,1562752.0,1562112.0, [h|e],312448.0,156288.0,468736.0,937472.0,625024.0,781184.0
140132, [a|c],99968.0,544384.0,1841280.0,2485632.0,2385664.0,1941248.0, [e|a],210176.0,90112.0,1017728.0,1318016.0,1107840.0,1227904.0, [h|e],312576.0,156544.0,333696.0,802816.0,490240.0,646272.0
140132, [a|c],1508224.0,430208.0,250240.0,2188672.0,680448.0,1758464.0, [e|a],468480.0,156160.0,781056.0,1405696.0,937216.0,1249536.0, [h|e],469376.0,1093504.0,1249920.0,2812800.0,2343424.0,1719296.0
140132, [a|c],1508352.0,909440.0,214656.0,2632448.0,1124096.0,1723008.0, [e|a],312832.0,1875072.0,1881600.0,4069504.0,3756672.0,2194432.0, [h|e],468992.0,624512.0,1094016.0,2187520.0,1718528.0,1563008.0
140132, [a|c],219776.0,60160.0,1124736.0,1404672.0,1184896.0,1344512.0, [e|a],625664.0,312704.0,311936.0,1250304.0,624640.0,937600.0, [h|e],155904.0,468736.0,312576.0,937216.0,781312.0,468480.0
140132, [a|c],1406592.0,315008.0,318720.0,2040320.0,633728.0,1725312.0, [e|a],92032.0,120448.0,592384.0,804864.0,712832.0,684416.0, [h|e],156416.0,156288.0,656896.0,969600.0,813184.0,813312.0
140132, [a|c],1249408.0,781312.0,468736.0,2499456.0,1250048.0,1718144.0, [e|a],254336.0,169216.0,968704.0,1392256.0,1137920.0,1223040.0, [h|e],312576.0,1093760.0,468736.0,1875072.0,1562496.0,781312.0
140132, [a|c],1405952.0,790912.0,469120.0,2665984.0,1260032.0,1875072.0, [e|a],937600.0,156160.0,156288.0,1250048.0,312448.0,1093888.0, [h|e],468992.0,312448.0,156288.0,937728.0,468736.0,625280.0
140132, [a|c],156032.0,312448.0,1719040.0,2187520.0,2031488.0,1875072.0, [e|a],567680.0,20096.0,2585984.0,3173760.0,2606080.0,3153664.0, [h|e],624512.0,936192.0,792192.0,2352896.0,1728384.0,1416704.0
140132, [a|c],1250304.0,1093760.0,625408.0,2969472.0,1719168.0,1875712.0, [e|a],311936.0,156032.0,625280.0,1093248.0,781312.0,937216.0, [h|e],1250304.0,468736.0,1406208.0,3125248.0,1874944.0,2656512.0
140132, [a|c],1562496.0,1875072.0,811136.0,4248704.0,2686208.0,2373632.0, [e|a],625280.0,468736.0,468864.0,1562880.0,937600.0,1094144.0, [h|e],189312.0,362112.0,374016.0,925440.0,736128.0,563328.0
140132, [a|c],1109120.0,749184.0,218112.0,2076416.0,967296.0,1327232.0, [e|a],922624.0,312704.0,215936.0,1451264.0,528640.0,1138560.0, [h|e],312576.0,468480.0,156288.0,937344.0,624768.0,468864.0
140132, [a|c],1249664.0,1126272.0,1564672.0,3940608.0,2690944.0,2814336.0, [e|a],395008.0,220032.0,610048.0,1225088.0,830080.0,1005056.0, [h|e],1181952.0,1406464.0,1060352.0,3648768.0,2466816.0,2242304.0
140132, [a|c],52992.0,745472.0,2361088.0,3159552.0,3106560.0,2414080.0, [e|a],229248.0,110208.0,913664.0,1253120.0,1023872.0,1142912.0, [h|e],312448.0,1249536.0,626176.0,2188160.0,1875712.0,938624.0
140132, [a|c],312704.0,312192.0,1093888.0,1718784.0,1406080.0,1406592.0, [e|a],468992.0,312576.0,156288.0,937856.0,468864.0,625280.0, [h|e],609408.0,904832.0,2263168.0,3777408.0,3168000.0,2872576.0
140132, [a|c],1405696.0,781696.0,625152.0,2812544.0,1406848.0,2030848.0, [e|a],506240.0,259584.0,630656.0,1396480.0,890240.0,1136896.0, [h|e],94848.0,334080.0,489344.0,918272.0,823424.0,584192.0
140132, [a|c],469248.0,312704.0,1405824.0,2187776.0,1718528.0,1875072.0, [e|a],312576.0,312064.0,781184.0,1405824.0,1093248.0,1093760.0, [h|e],352000.0,425600.0,76416.0,854016.0,502016.0,428416.0
140132, [a|c],1562496.0,784768.0,329216.0,2676480.0,1113984.0,1891712.0, [e|a],559872.0,432384.0,543360.0,1535616.0,975744.0,1103232.0, [h|e],312320.0,625024.0,156416.0,1093760.0,781440.0,468736.0
140132, [a|c],1249536.0,1250048.0,468864.0,2968448.0,1718912.0,1718400.0, [e|a],1239808.0,1951488.0,1046272.0,4237568.0,2997760.0,2286080.0, [h|e],468224.0,156160.0,468864.0,1093248.0,625024.0,937088.0
140132, [a|c],1405952.0,937984.0,1718656.0,4062592.0,2656640.0,3124608.0, [e|a],468864.0,155904.0,937216.0,1561984.0,1093120.0,1406080.0, [h|e],199552.0,14080.0,391040.0,604672.0,405120.0,590592.0
140132, [a|c],879104.0,901632.0,2716160.0,4496896.0,3617792.0,3595264.0, [e|a],947072.0,1116800.0,1203712.0,3267584.0,2320512.0,2150784.0, [h|e],312832.0,1094016.0,156032.0,1562880.0,1250048.0,468864.0
140132, [a|c],1254528.0,1245056.0,1438336.0,3937920.0,2683392.0,2692864.0, [e|a],320256.0,310144.0,431232.0,1061632.0,741376.0,751488.0, [h|e],942336.0,1036288.0,269824.0,2248448.0,1306112.0,1212160.0
140132, [a|c],259968.0,522112.0,1691136.0,2473216.0,2213248.0,1951104.0, [e|a],468992.0,312448.0,156032.0,937472.0,468480.0,625024.0, [h|e],1093248.0,1250048.0,318080.0,2661376.0,1568128.0,1411328.0
140132, [a|c],1718784.0,625024.0,311936.0,2655744.0,936960.0,2030720.0, [e|a],420224.0,30080.0,930688.0,1380992.0,960768.0,1350912.0, [h|e],156160.0,311808.0,469376.0,937344.0,781184.0,625536.0
140132, [a|c],176256.0,166528.0,1328896.0,1671680.0,1495424.0,1505152.0, [e|a],1522176.0,1333376.0,1722624.0,4578176.0,3056000.0,3244800.0, [h|e],50176.0,570112.0,290176.0,910464.0,860288.0,340352.0
140132, [a|c],1094144.0,781312.0,155776.0,2031232.0,937088.0,1249920.0, [e|a],468736.0,156288.0,625024.0,1250048.0,781312.0,1093760.0, [h|e],937216.0,781312.0,625280.0,2343808.0,1406592.0,1562496.0
140132, [a|c],1251584.0,171008.0,781824.0,2204416.0,952832.0,2033408.0, [e|a],624640.0,156544.0,937344.0,1718528.0,1093888.0,1561984.0, [h|e],937472.0,156288.0,156032.0,1249792.0,312320.0,1093504.0
140132, [a|c],40064.0,74624.0,1549312.0,1664000.0,1623936.0,1589376.0, [e|a],468736.0,312192.0,468736.0,1249664.0,780928.0,937472.0, [h|e],625024.0,1250176.0,156288.0,2031488.0,1406464.0,781312.0
140132, [a|c],156288.0,312448.0,1406336.0,1875072.0,1718784.0,1562624.0, [e|a],1804672.0,2759936.0,850688.0,5415296.0,3610624.0,2655360.0, [h|e],781184.0,156288.0,156544.0,1094016.0,312832.0,937728.0
140132, [a|c],1250048.0,624768.0,156032.0,2030848.0,780800.0,1406080.0, [e|a],1093504.0,312448.0,156288.0,1562240.0,468736.0,1249792.0, [h|e],30208.0,202368.0,561152.0,793728.0,763520.0,591360.0
140132, [a|c],312064.0,312576.0,1093632.0,1718272.0,1406208.0,1405696.0, [e|a],468992.0,468864.0,468352.0,1406208.0,937216.0,937344.0, [h|e],1093760.0,937472.0,1718784.0,3750016.0,2656256.0,2812544.0
140132, [a|c],1567744.0,576000.0,608128.0,2751872.0,1184128.0,2175872.0, [e|a],625152.0,312448.0,468736.0,1406336.0,781184.0,1093888.0, [h|e],155648.0,312576.0,317184.0,785408.0,629760.0,472832.0
140132, [a|c],625024.0,1094016.0,1562240.0,3281280.0,2656256.0,2187264.0, [e|a],310272.0,536576.0,330496.0,1177344.0,867072.0,640768.0, [h|e],156416.0,156416.0,325248.0,638080.0,481664.0,481664.0
140132, [a|c],2031488.0,949120.0,156416.0,3137024.0,1105536.0,2187904.0, [e|a],389632.0,110080.0,918016.0,1417728.0,1028096.0,1307648.0, [h|e],313472.0,156288.0,869504.0,1339264.0,1025792.0,1182976.0
140132, [a|c],1454720.0,937472.0,937600.0,3329792.0,1875072.0,2392320.0, [e|a],625024.0,468736.0,781056.0,1874816.0,1249792.0,1406080.0, [h|e],781568.0,468864.0,939520.0,2189952.0,1408384.0,1721088.0
140132, [a|c],1250304.0,937088.0,156160.0,2343552.0,1093248.0,1406464.0, [e|a],569984.0,176256.0,182784.0,929024.0,359040.0,752768.0, [h|e],217728.0,486784.0,245888.0,950400.0,732672.0,463616.0
140132, [a|c],1406080.0,781568.0,156544.0,2344192.0,938112.0,1562624.0, [e|a],730880.0,330496.0,390016.0,1451392.0,720512.0,1120896.0, [h|e],312704.0,155648.0,468992.0,937344.0,624640.0,781696.0
140132, [a|c],313088.0,469248.0,1718272.0,2500608.0,2187520.0,2031360.0, [e|a],440320.0,230144.0,2361984.0,3032448.0,2592128.0,2802304.0, [h|e],312448.0,312320.0,156544.0,781312.0,468864.0,468992.0
140132, [a|c],1729024.0,1561984.0,156288.0,3447296.0,1718272.0,1885312.0, [e|a],781952.0,468736.0,1874432.0,3125120.0,2343168.0,2656384.0, [h|e],312192.0,625280.0,937600.0,1875072.0,1562880.0,1249792.0
140132, [a|c],1249408.0,781824.0,468864.0,2500096.0,1250688.0,1718272.0, [e|a],241152.0,1394432.0,1224576.0,2860160.0,2619008.0,1465728.0, [h|e],311936.0,1249792.0,469248.0,2030976.0,1719040.0,781184.0
140132, [a|c],1493120.0,789504.0,40064.0,2322688.0,829568.0,1533184.0, [e|a],290048.0,1372672.0,5223168.0,6885888.0,6595840.0,5513216.0, [h|e],155776.0,1562496.0,781696.0,2499968.0,2344192.0,937472.0
140132, [a|c],155776.0,1249536.0,2656768.0,4062080.0,3906304.0,2812544.0, [e|a],625536.0,155776.0,312448.0,1093760.0,468224.0,937984.0, [h|e],710784.0,1230336.0,625152.0,2566272.0,1855488.0,1335936.0
140132, [a|c],1586048.0,1093504.0,312192.0,2991744.0,1405696.0,1898240.0, [e|a],469888.0,350336.0,249728.0,1069952.0,600064.0,719616.0, [h|e],312192.0,1250432.0,937600.0,2500224.0,2188032.0,1249792.0
140132, [a|c],1645696.0,1129600.0,348032.0,3123328.0,1477632.0,1993728.0, [e|a],502656.0,89984.0,710400.0,1303040.0,800384.0,1213056.0, [h|e],312704.0,1250176.0,1875072.0,3437952.0,3125248.0,2187776.0
140132, [a|c],312192.0,312576.0,1093504.0,1718272.0,1406080.0,1405696.0, [e|a],468992.0,312960.0,468608.0,1250560.0,781568.0,937600.0, [h|e],156800.0,1093888.0,3752448.0,5003136.0,4846336.0,3909248.0
140132, [a|c],137600.0,171136.0,1369472.0,1678208.0,1540608.0,1507072.0, [e|a],468736.0,468864.0,468736.0,1406336.0,937600.0,937472.0, [h|e],156288.0,312832.0,781184.0,1250304.0,1094016.0,937472.0
140132, [a|c],1562368.0,781184.0,644608.0,2988160.0,1425792.0,2206976.0, [e|a],1251200.0,1592576.0,752896.0,3596672.0,2345472.0,2004096.0, [h|e],218496.0,145792.0,382080.0,746368.0,527872.0,600576.0
140132, [a|c],1251712.0,781312.0,156288.0,2189312.0,937600.0,1408000.0, [e|a],312960.0,468608.0,468480.0,1250048.0,937088.0,781440.0, [h|e],155648.0,480000.0,156288.0,791936.0,636288.0,311936.0
140132, [a|c],178816.0,312576.0,1208448.0,1699840.0,1521024.0,1387264.0, [e|a],936960.0,155904.0,2969088.0,4061952.0,3124992.0,3906048.0, [h|e],10112.0,626176.0,60288.0,696576.0,686464.0,70400.0
140132, [a|c],1250048.0,469248.0,624768.0,2344064.0,1094016.0,1874816.0, [e|a],468096.0,936960.0,3750656.0,5155712.0,4687616.0,4218752.0, [h|e],156288.0,468736.0,2187520.0,2812544.0,2656256.0,2343808.0
140132, [a|c],1103488.0,780672.0,625024.0,2509184.0,1405696.0,1728512.0, [e|a],390272.0,229120.0,611840.0,1231232.0,840960.0,1002112.0, [h|e],156800.0,312576.0,468736.0,938112.0,781312.0,625536.0
140132, [a|c],155904.0,155776.0,1563136.0,1874816.0,1718912.0,1719040.0, [e|a],780672.0,312448.0,156288.0,1249408.0,468736.0,936960.0, [h|e],155904.0,156032.0,156544.0,468480.0,312576.0,312448.0
140132, [a|c],1384576.0,1204608.0,700416.0,3289600.0,1905024.0,2084992.0, [e|a],587008.0,281984.0,422784.0,1291776.0,704768.0,1009792.0, [h|e],774272.0,50048.0,2119936.0,2944256.0,2169984.0,2894208.0
140132, [a|c],156160.0,937216.0,1406080.0,2499456.0,2343296.0,1562240.0, [e|a],625664.0,468224.0,312448.0,1406336.0,780672.0,938112.0, [h|e],805888.0,1007872.0,423168.0,2236928.0,1431040.0,1229056.0
140132, [a|c],312448.0,780672.0,1720832.0,2813952.0,2501504.0,2033280.0, [e|a],468992.0,312448.0,625024.0,1406464.0,937472.0,1094016.0, [h|e],156160.0,781312.0,937600.0,1875072.0,1718912.0,1093760.0
140132, [a|c],1093888.0,781824.0,469504.0,2345216.0,1251328.0,1563392.0, [e|a],292480.0,99712.0,954368.0,1346560.0,1054080.0,1246848.0, [h|e],313088.0,155776.0,1299456.0,1768320.0,1455232.0,1612544.0
140132, [a|c],1586048.0,938112.0,156288.0,2680448.0,1094400.0,1742336.0, [e|a],443136.0,174592.0,603008.0,1220736.0,777600.0,1046144.0, [h|e],156288.0,1249792.0,1407232.0,2813312.0,2657024.0,1563520.0
140132, [a|c],1093760.0,937216.0,632832.0,2663808.0,1570048.0,1726592.0, [e|a],468992.0,937984.0,937344.0,2344320.0,1875328.0,1406336.0, [h|e],928000.0,888320.0,454016.0,2270336.0,1342336.0,1382016.0
140132, [a|c],78720.0,248448.0,1382016.0,1709184.0,1630464.0,1460736.0, [e|a],313600.0,468992.0,312320.0,1094912.0,781312.0,625920.0, [h|e],937856.0,1563008.0,156032.0,2656896.0,1719040.0,1093888.0
140132, [a|c],1224320.0,658048.0,265856.0,2148224.0,923904.0,1490176.0, [e|a],546944.0,80128.0,496896.0,1123968.0,577024.0,1043840.0, [h|e],312320.0,156032.0,312448.0,780800.0,468480.0,624768.0
140132, [a|c],1719040.0,1146752.0,468736.0,3334528.0,1615488.0,2187776.0, [e|a],468864.0,156544.0,624384.0,1249792.0,780928.0,1093248.0, [h|e],197888.0,402048.0,241024.0,840960.0,643072.0,438912.0
140132, [a|c],1093504.0,781312.0,781696.0,2656512.0,1563008.0,1875200.0, [e|a],1331072.0,1815936.0,210304.0,3357312.0,2026240.0,1541376.0, [h|e],312192.0,1408512.0,938368.0,2659072.0,2346880.0,1250560.0
140132, [a|c],1409664.0,762496.0,130048.0,2302208.0,892544.0,1539712.0, [e|a],312576.0,155648.0,938112.0,1406336.0,1093760.0,1250688.0, [h|e],419072.0,977536.0,554112.0,1950720.0,1531648.0,973184.0
140132, [a|c],109824.0,260480.0,1125120.0,1495424.0,1385600.0,1234944.0, [e|a],468224.0,156160.0,156544.0,780928.0,312704.0,624768.0, [h|e],156160.0,468736.0,312576.0,937472.0,781312.0,468736.0
140132, [a|c],1468160.0,573824.0,372608.0,2414592.0,946432.0,1840768.0, [e|a],312192.0,625024.0,781824.0,1719040.0,1406848.0,1094016.0, [h|e],312192.0,312448.0,156288.0,780928.0,468736.0,468480.0
140132, [a|c],156544.0,1561856.0,1562624.0,3281024.0,3124480.0,1719168.0, [e|a],468480.0,468736.0,313088.0,1250304.0,781824.0,781568.0, [h|e],468480.0,156160.0,468736.0,1093376.0,624896.0,937216.0
140132, [a|c],1406080.0,639104.0,2031232.0,4076416.0,2670336.0,3437312.0, [e|a],468736.0,468992.0,468352.0,1406080.0,937344.0,937088.0, [h|e],625536.0,112384.0,208896.0,946816.0,321280.0,834432.0
140132, [a|c],312576.0,314496.0,781184.0,1408256.0,1095680.0,1093760.0, [e|a],780800.0,156288.0,312448.0,1249536.0,468736.0,1093248.0, [h|e],468736.0,1250176.0,155776.0,1874688.0,1405952.0,624512.0
140132, [a|c],1302528.0,1147776.0,1208704.0,3659008.0,2356480.0,2511232.0, [e|a],624512.0,155648.0,469248.0,1249408.0,624896.0,1093760.0, [h|e],937216.0,1250560.0,156032.0,2343808.0,1406592.0,1093248.0
140132, [a|c],156160.0,156288.0,1406336.0,1718784.0,1562624.0,1562496.0, [e|a],468608.0,312448.0,468992.0,1250048.0,781440.0,937600.0, [h|e],156288.0,155776.0,781184.0,1093248.0,936960.0,937472.0
140132, [a|c],1406848.0,468864.0,312448.0,2188160.0,781312.0,1719296.0, [e|a],466048.0,407808.0,461824.0,1335680.0,869632.0,927872.0, [h|e],313088.0,155776.0,468736.0,937600.0,624512.0,781824.0
140132, [a|c],1562624.0,937856.0,937088.0,3437568.0,1874944.0,2499712.0, [e|a],625024.0,312448.0,468352.0,1405824.0,780800.0,1093376.0, [h|e],156032.0,1249792.0,939392.0,2345216.0,2189184.0,1095424.0
140132, [a|c],1082240.0,995072.0,491520.0,2568832.0,1486592.0,1573760.0, [e|a],469248.0,155904.0,781056.0,1406208.0,936960.0,1250304.0, [h|e],90112.0,289408.0,570368.0,949888.0,859776.0,660480.0
140132, [a|c],1405696.0,1250048.0,469248.0,3124992.0,1719296.0,1874944.0, [e|a],250368.0,175872.0,1007360.0,1433600.0,1183232.0,1257728.0, [h|e],468736.0,468736.0,781312.0,1718784.0,1250048.0,1250048.0
140132, [a|c],1249536.0,624768.0,625280.0,2499584.0,1250048.0,1874816.0, [e|a],110080.0,430208.0,411776.0,952064.0,841984.0,521856.0, [h|e],155648.0,156032.0,313088.0,624768.0,469120.0,468736.0
140132, [a|c],1444608.0,469248.0,909312.0,2823168.0,1378560.0,2353920.0, [e|a],625536.0,630400.0,155648.0,1411584.0,786048.0,781184.0, [h|e],99968.0,365312.0,467328.0,932608.0,832640.0,567296.0
140132, [a|c],1406208.0,155776.0,937472.0,2499456.0,1093248.0,2343680.0, [e|a],468864.0,468736.0,468608.0,1406208.0,937344.0,937472.0, [h|e],156032.0,312704.0,1623680.0,2092416.0,1936384.0,1779712.0
140132, [a|c],1093376.0,936960.0,1406720.0,3437056.0,2343680.0,2500096.0, [e|a],781568.0,312576.0,312064.0,1406208.0,624640.0,1093632.0, [h|e],781184.0,1250048.0,156032.0,2187264.0,1406080.0,937216.0
140132, [a|c],312832.0,156288.0,1250048.0,1719168.0,1406336.0,1562880.0, [e|a],625408.0,312960.0,312192.0,1250560.0,625152.0,937600.0, [h|e],155648.0,468736.0,313088.0,937472.0,781824.0,468736.0
140132, [a|c],312704.0,1093632.0,1249792.0,2656128.0,2343424.0,1562496.0, [e|a],643456.0,156160.0,303744.0,1103360.0,459904.0,947200.0, [h|e],1001728.0,1084544.0,103936.0,2190208.0,1188480.0,1105664.0
140132, [a|c],312704.0,311936.0,1406336.0,2030976.0,1718272.0,1719040.0, [e|a],1094272.0,1093504.0,2968448.0,5156224.0,4061952.0,4062720.0, [h|e],155904.0,312320.0,156544.0,624768.0,468864.0,312448.0
140132, [a|c],1312384.0,786432.0,2213376.0,4312192.0,2999808.0,3525760.0, [e|a],1875840.0,2030976.0,4219008.0,8125824.0,6249984.0,6094848.0, [h|e],30080.0,1090816.0,920576.0,2041472.0,2011392.0,950656.0
140132, [a|c],156032.0,1094272.0,1755264.0,3005568.0,2849536.0,1911296.0, [e|a],153088.0,156288.0,781312.0,1090688.0,937600.0,934400.0, [h|e],468992.0,1093504.0,937728.0,2500224.0,2031232.0,1406720.0
140132, [a|c],997248.0,1220480.0,807040.0,3024768.0,2027520.0,1804288.0, [e|a],19968.0,80000.0,2561536.0,2661504.0,2641536.0,2581504.0, [h|e],468736.0,312064.0,313088.0,1093888.0,625152.0,781824.0
140132, [a|c],1478912.0,1074304.0,1055232.0,3608448.0,2129536.0,2534144.0, [e|a],1220608.0,1326464.0,30080.0,2577152.0,1356544.0,1250688.0, [h|e],156288.0,312448.0,781184.0,1249920.0,1093632.0,937472.0
140132, [a|c],937600.0,937728.0,1406336.0,3281664.0,2344064.0,2343936.0, [e|a],468480.0,156032.0,781568.0,1406080.0,937600.0,1250048.0, [h|e],50304.0,94848.0,665728.0,810880.0,760576.0,716032.0
140132, [a|c],1279616.0,1072512.0,280192.0,2632320.0,1352704.0,1559808.0, [e|a],328704.0,70016.0,792576.0,1191296.0,862592.0,1121280.0, [h|e],100096.0,119424.0,603392.0,822912.0,722816.0,703488.0
